Simulation #,Day #,Step #,Minute #,Infected ID,Other ID,Close Range Transmission,Shared Room Transmission,Long Range Transmission,Transmission by Minute,Transmission by Hour,Cause of Infection,Infection Occurs,Distance
0,3,2,58,10,16,8.774714148729323e-06,4.969397122689401e-07,8.772670191392606e-07,1.0148920880137524e-05,0.0006087971944337427,no transmission,False,7.636753236814712
0,3,2,58,10,17,3.872326069798149e-07,4.969397122689401e-07,3.872286258310709e-08,9.22895181831862e-07,5.5373005754240366e-05,no transmission,False,12.074767078498864
0,3,2,58,10,18,1.1501179231210301e-08,4.969397122689401e-07,1.150117556747432e-09,5.095910090568978e-07,3.057502321628651e-05,no transmission,False,17.07629936490925
0,3,2,58,10,19,2.9952662572441113e-10,4.969397122689401e-07,2.99527069813621e-11,4.972691916016458e-07,2.9835714401458273e-05,no transmission,False,22.264770378335367
0,3,2,58,10,20,9.48923035259952e-07,4.969397122689401e-07,9.48899128161429e-08,1.540752660345035e-06,9.244311281424487e-05,no transmission,False,10.799999999999999
0,3,2,58,10,21,3.872326069798149e-07,4.969397122689401e-07,3.872286258310709e-08,9.22895181831862e-07,5.5373005754240366e-05,no transmission,False,12.074767078498864
0,3,2,58,10,22,4.085338323189802e-08,4.969397122689401e-07,4.085333848991013e-09,5.418784293498291e-07,3.251226568200934e-05,no transmission,False,15.273506473629425
0,3,2,58,10,23,2.1371231451183803e-09,4.969397122689401e-07,2.1371227010291705e-10,4.992905476841614e-07,2.995699575870355e-05,no transmission,False,19.469976887505542
0,3,2,58,10,24,7.960132553108679e-11,4.969397122689401e-07,7.96018806425991e-12,4.970272737825354e-07,2.9821199328747265e-05,no transmission,False,24.149534156997728
0,3,2,59,10,0,9.48923035259952e-07,4.969397122689401e-07,9.48899128161429e-08,1.540752660345035e-06,9.244311281424487e-05,no transmission,False,10.799999999999999
0,3,2,59,10,1,3.872326069798149e-07,4.969397122689401e-07,3.872286258310709e-08,9.22895181831862e-07,5.5373005754240366e-05,no transmission,False,12.074767078498864
0,3,2,59,10,2,4.085338323189802e-08,4.969397122689401e-07,4.085333848991013e-09,5.418784293498291e-07,3.251226568200934e-05,no transmission,False,15.273506473629425
0,3,2,59,10,3,2.1371231451183803e-09,4.969397122689401e-07,2.1371227010291705e-10,4.992905476841614e-07,2.995699575870355e-05,no transmission,False,19.469976887505542
0,3,2,59,10,4,7.960132553108679e-11,4.969397122689401e-07,7.96018806425991e-12,4.970272737825354e-07,2.9821199328747265e-05,no transmission,False,24.149534156997728
0,3,2,59,10,5,4.2330992710559734e-05,4.969397122689401e-07,4.228344835821574e-06,4.705627725865025e-05,0.002820175463588235,no transmission,False,5.3999999999999995
0,3,2,59,10,6,8.774714148729323e-06,4.969397122689401e-07,8.772670191392606e-07,1.0148920880137524e-05,0.0006087971944337427,no transmission,False,7.636753236814712
0,3,2,59,10,7,3.872326069798149e-07,4.969397122689401e-07,3.872286258310709e-08,9.22895181831862e-07,5.5373005754240366e-05,no transmission,False,12.074767078498864
0,3,2,59,10,8,1.1501179231210301e-08,4.969397122689401e-07,1.150117556747432e-09,5.095910090568978e-07,3.057502321628651e-05,no transmission,False,17.07629936490925
0,3,2,59,10,9,2.9952662572441113e-10,4.969397122689401e-07,2.99527069813621e-11,4.972691916016458e-07,2.9835714401458273e-05,no transmission,False,22.264770378335367
0,3,2,59,10,11,4.2330992710559734e-05,4.969397122689401e-07,4.228344835821574e-06,4.705627725865025e-05,0.002820175463588235,no transmission,False,5.3999999999999995
0,3,2,59,10,12,9.48923035259952e-07,4.969397122689401e-07,9.48899128161429e-08,1.540752660345035e-06,9.244311281424487e-05,no transmission,False,10.799999999999999
0,3,2,59,10,13,2.129716081267219e-08,4.969397122689401e-07,2.1297148489196616e-09,5.203665879305319e-07,3.1221557370866954e-05,no transmission,False,16.200000000000003
0,3,2,59,10,14,4.779957540890223e-10,4.969397122689401e-07,4.779954210221149e-11,4.974655075651313e-07,2.9847493361308588e-05,no transmission,False,21.599999999999998
0,3,2,59,10,15,4.2330992710559734e-05,4.969397122689401e-07,4.228344835821574e-06,4.705627725865025e-05,0.002820175463588235,no transmission,False,5.3999999999999995
0,3,2,59,10,16,8.774714148729323e-06,4.969397122689401e-07,8.772670191392606e-07,1.0148920880137524e-05,0.0006087971944337427,no transmission,False,7.636753236814712
0,3,2,59,10,17,3.872326069798149e-07,4.969397122689401e-07,3.872286258310709e-08,9.22895181831862e-07,5.5373005754240366e-05,no transmission,False,12.074767078498864
0,3,2,59,10,18,1.1501179231210301e-08,4.969397122689401e-07,1.150117556747432e-09,5.095910090568978e-07,3.057502321628651e-05,no transmission,False,17.07629936490925
0,3,2,59,10,19,2.9952662572441113e-10,4.969397122689401e-07,2.99527069813621e-11,4.972691916016458e-07,2.9835714401458273e-05,no transmission,False,22.264770378335367
0,3,2,59,10,20,9.48923035259952e-07,4.969397122689401e-07,9.48899128161429e-08,1.540752660345035e-06,9.244311281424487e-05,no transmission,False,10.799999999999999
0,3,2,59,10,21,3.872326069798149e-07,4.969397122689401e-07,3.872286258310709e-08,9.22895181831862e-07,5.5373005754240366e-05,no transmission,False,12.074767078498864
0,3,2,59,10,22,4.085338323189802e-08,4.969397122689401e-07,4.085333848991013e-09,5.418784293498291e-07,3.251226568200934e-05,no transmission,False,15.273506473629425
0,3,2,59,10,23,2.1371231451183803e-09,4.969397122689401e-07,2.1371227010291705e-10,4.992905476841614e-07,2.995699575870355e-05,no transmission,False,19.469976887505542
0,3,2,59,10,24,7.960132553108679e-11,4.969397122689401e-07,7.96018806425991e-12,4.970272737825354e-07,2.9821199328747265e-05,no transmission,False,24.149534156997728
0,4,0,0,10,0,2.014194794286439e-07,4.969397122689401e-07,2.014184019571985e-08,7.185010318933038e-07,4.310955229497808e-05,no transmission,False,10.799999999999999
0,4,0,0,10,1,8.219550506893825e-08,4.969397122689401e-07,8.219532610098668e-09,5.87354749947977e-07,3.5240835823988995e-05,no transmission,False,12.074767078498864
0,4,0,0,10,2,8.671768414458825e-09,4.969397122689401e-07,8.671766638101985e-10,5.064786573472091e-07,3.0388282211068758e-05,no transmission,False,15.273506473629425
0,4,0,0,10,3,4.536381270625611e-10,4.969397122689401e-07,4.536382380848636e-11,4.974387142198111e-07,2.9845885759372705e-05,no transmission,False,19.469976887505542
0,4,0,0,10,4,1.689659523407272e-11,4.969397122689401e-07,1.6896484211770257e-12,4.969582985125953e-07,2.9817060819553437e-05,no transmission,False,24.149534156997728
0,4,0,0,10,5,8.976587823283921e-06,4.969397122689401e-07,8.974448743037655e-07,1.0370972409856627e-05,0.0006221138816388945,no transmission,False,5.3999999999999995
0,4,0,0,10,6,1.8621920889749788e-06,4.969397122689401e-07,1.862100023064528e-07,2.5453418035503717e-06,0.00015271387203230806,no transmission,False,7.636753236814712
0,4,0,0,10,7,8.219550506893825e-08,4.969397122689401e-07,8.219532610098668e-09,5.87354749947977e-07,3.5240835823988995e-05,no transmission,False,12.074767078498864
0,4,0,0,10,8,2.441306490297279e-09,4.969397122689401e-07,2.4413060462080693e-10,4.996251493638582e-07,2.997707186107818e-05,no transmission,False,17.07629936490925
0,4,0,0,10,9,6.35792529735113e-11,4.969397122689401e-07,6.357914195120884e-12,4.970096494361087e-07,2.982014187328586e-05,no transmission,False,22.264770378335367
0,4,0,0,10,11,8.976587823283921e-06,4.969397122689401e-07,8.974448743037655e-07,1.0370972409856627e-05,0.0006221138816388945,no transmission,False,5.3999999999999995
0,4,0,0,10,12,2.014194794286439e-07,4.969397122689401e-07,2.014184019571985e-08,7.185010318933038e-07,4.310955229497808e-05,no transmission,False,10.799999999999999
0,4,0,0,10,13,4.52065695988324e-09,4.969397122689401e-07,4.5206560717048205e-10,5.019124348359938e-07,3.0114308960042293e-05,no transmission,False,16.200000000000003
0,4,0,0,10,14,1.0146217199746843e-10,4.969397122689401e-07,1.0146217199746843e-11,4.970513206581373e-07,2.982264214379318e-05,no transmission,False,21.599999999999998
0,4,0,0,10,15,8.976587823283921e-06,4.969397122689401e-07,8.974448743037655e-07,1.0370972409856627e-05,0.0006221138816388945,no transmission,False,5.3999999999999995
0,4,0,0,10,16,1.8621920889749788e-06,4.969397122689401e-07,1.862100023064528e-07,2.5453418035503717e-06,0.00015271387203230806,no transmission,False,7.636753236814712
0,4,0,0,10,17,8.219550506893825e-08,4.969397122689401e-07,8.219532610098668e-09,5.87354749947977e-07,3.5240835823988995e-05,no transmission,False,12.074767078498864
0,4,0,0,10,18,2.441306490297279e-09,4.969397122689401e-07,2.4413060462080693e-10,4.996251493638582e-07,2.997707186107818e-05,no transmission,False,17.07629936490925
0,4,0,0,10,19,6.35792529735113e-11,4.969397122689401e-07,6.357914195120884e-12,4.970096494361087e-07,2.982014187328586e-05,no transmission,False,22.264770378335367
0,4,0,0,10,20,2.014194794286439e-07,4.969397122689401e-07,2.014184019571985e-08,7.185010318933038e-07,4.310955229497808e-05,no transmission,False,10.799999999999999
0,4,0,0,10,21,8.219550506893825e-08,4.969397122689401e-07,8.219532610098668e-09,5.87354749947977e-07,3.5240835823988995e-05,no transmission,False,12.074767078498864
0,4,0,0,10,22,8.671768414458825e-09,4.969397122689401e-07,8.671766638101985e-10,5.064786573472091e-07,3.0388282211068758e-05,no transmission,False,15.273506473629425
0,4,0,0,10,23,4.536381270625611e-10,4.969397122689401e-07,4.536382380848636e-11,4.974387142198111e-07,2.9845885759372705e-05,no transmission,False,19.469976887505542
0,4,0,0,10,24,1.689659523407272e-11,4.969397122689401e-07,1.6896484211770257e-12,4.969582985125953e-07,2.9817060819553437e-05,no transmission,False,24.149534156997728
0,4,0,1,10,0,2.014194794286439e-07,4.969397122689401e-07,2.014184019571985e-08,7.185010318933038e-07,4.310955229497808e-05,no transmission,False,10.799999999999999
0,4,0,1,10,1,8.219550506893825e-08,4.969397122689401e-07,8.219532610098668e-09,5.87354749947977e-07,3.5240835823988995e-05,no transmission,False,12.074767078498864
0,4,0,1,10,2,8.671768414458825e-09,4.969397122689401e-07,8.671766638101985e-10,5.064786573472091e-07,3.0388282211068758e-05,no transmission,False,15.273506473629425
0,4,0,1,10,3,4.536381270625611e-10,4.969397122689401e-07,4.536382380848636e-11,4.974387142198111e-07,2.9845885759372705e-05,no transmission,False,19.469976887505542
0,4,0,1,10,4,1.689659523407272e-11,4.969397122689401e-07,1.6896484211770257e-12,4.969582985125953e-07,2.9817060819553437e-05,no transmission,False,24.149534156997728
0,4,0,1,10,5,8.976587823283921e-06,4.969397122689401e-07,8.974448743037655e-07,1.0370972409856627e-05,0.0006221138816388945,no transmission,False,5.3999999999999995
0,4,0,1,10,6,1.8621920889749788e-06,4.969397122689401e-07,1.862100023064528e-07,2.5453418035503717e-06,0.00015271387203230806,no transmission,False,7.636753236814712
0,4,0,1,10,7,8.219550506893825e-08,4.969397122689401e-07,8.219532610098668e-09,5.87354749947977e-07,3.5240835823988995e-05,no transmission,False,12.074767078498864
0,4,0,1,10,8,2.441306490297279e-09,4.969397122689401e-07,2.4413060462080693e-10,4.996251493638582e-07,2.997707186107818e-05,no transmission,False,17.07629936490925
0,4,0,1,10,9,6.35792529735113e-11,4.969397122689401e-07,6.357914195120884e-12,4.970096494361087e-07,2.982014187328586e-05,no transmission,False,22.264770378335367
0,4,0,1,10,11,8.976587823283921e-06,4.969397122689401e-07,8.974448743037655e-07,1.0370972409856627e-05,0.0006221138816388945,no transmission,False,5.3999999999999995
0,4,0,1,10,12,2.014194794286439e-07,4.969397122689401e-07,2.014184019571985e-08,7.185010318933038e-07,4.310955229497808e-05,no transmission,False,10.799999999999999
0,4,0,1,10,13,4.52065695988324e-09,4.969397122689401e-07,4.5206560717048205e-10,5.019124348359938e-07,3.0114308960042293e-05,no transmission,False,16.200000000000003
0,4,0,1,10,14,1.0146217199746843e-10,4.969397122689401e-07,1.0146217199746843e-11,4.970513206581373e-07,2.982264214379318e-05,no transmission,False,21.599999999999998
0,4,0,1,10,15,8.976587823283921e-06,4.969397122689401e-07,8.974448743037655e-07,1.0370972409856627e-05,0.0006221138816388945,no transmission,False,5.3999999999999995
0,4,0,1,10,16,1.8621920889749788e-06,4.969397122689401e-07,1.862100023064528e-07,2.5453418035503717e-06,0.00015271387203230806,no transmission,False,7.636753236814712
0,4,0,1,10,17,8.219550506893825e-08,4.969397122689401e-07,8.219532610098668e-09,5.87354749947977e-07,3.5240835823988995e-05,no transmission,False,12.074767078498864
0,4,0,1,10,18,2.441306490297279e-09,4.969397122689401e-07,2.4413060462080693e-10,4.996251493638582e-07,2.997707186107818e-05,no transmission,False,17.07629936490925
0,4,0,1,10,19,6.35792529735113e-11,4.969397122689401e-07,6.357914195120884e-12,4.970096494361087e-07,2.982014187328586e-05,no transmission,False,22.264770378335367
0,4,0,1,10,20,2.014194794286439e-07,4.969397122689401e-07,2.014184019571985e-08,7.185010318933038e-07,4.310955229497808e-05,no transmission,False,10.799999999999999
0,4,0,1,10,21,8.219550506893825e-08,4.969397122689401e-07,8.219532610098668e-09,5.87354749947977e-07,3.5240835823988995e-05,no transmission,False,12.074767078498864
0,4,0,1,10,22,8.671768414458825e-09,4.969397122689401e-07,8.671766638101985e-10,5.064786573472091e-07,3.0388282211068758e-05,no transmission,False,15.273506473629425
0,4,0,1,10,23,4.536381270625611e-10,4.969397122689401e-07,4.536382380848636e-11,4.974387142198111e-07,2.9845885759372705e-05,no transmission,False,19.469976887505542
0,4,0,1,10,24,1.689659523407272e-11,4.969397122689401e-07,1.6896484211770257e-12,4.969582985125953e-07,2.9817060819553437e-05,no transmission,False,24.149534156997728
0,4,0,2,10,0,2.014194794286439e-07,4.969397122689401e-07,2.014184019571985e-08,7.185010318933038e-07,4.310955229497808e-05,no transmission,False,10.799999999999999
0,4,0,2,10,1,8.219550506893825e-08,4.969397122689401e-07,8.219532610098668e-09,5.87354749947977e-07,3.5240835823988995e-05,no transmission,False,12.074767078498864
0,4,0,2,10,2,8.671768414458825e-09,4.969397122689401e-07,8.671766638101985e-10,5.064786573472091e-07,3.0388282211068758e-05,no transmission,False,15.273506473629425
0,4,0,2,10,3,4.536381270625611e-10,4.969397122689401e-07,4.536382380848636e-11,4.974387142198111e-07,2.9845885759372705e-05,no transmission,False,19.469976887505542
0,4,0,2,10,4,1.689659523407272e-11,4.969397122689401e-07,1.6896484211770257e-12,4.969582985125953e-07,2.9817060819553437e-05,no transmission,False,24.149534156997728
0,4,0,2,10,5,8.976587823283921e-06,4.969397122689401e-07,8.974448743037655e-07,1.0370972409856627e-05,0.0006221138816388945,no transmission,False,5.3999999999999995
0,4,0,2,10,6,1.8621920889749788e-06,4.969397122689401e-07,1.862100023064528e-07,2.5453418035503717e-06,0.00015271387203230806,no transmission,False,7.636753236814712
0,4,0,2,10,7,8.219550506893825e-08,4.969397122689401e-07,8.219532610098668e-09,5.87354749947977e-07,3.5240835823988995e-05,no transmission,False,12.074767078498864
0,4,0,2,10,8,2.441306490297279e-09,4.969397122689401e-07,2.4413060462080693e-10,4.996251493638582e-07,2.997707186107818e-05,no transmission,False,17.07629936490925
0,4,0,2,10,9,6.35792529735113e-11,4.969397122689401e-07,6.357914195120884e-12,4.970096494361087e-07,2.982014187328586e-05,no transmission,False,22.264770378335367
0,4,0,2,10,11,8.976587823283921e-06,4.969397122689401e-07,8.974448743037655e-07,1.0370972409856627e-05,0.0006221138816388945,no transmission,False,5.3999999999999995
0,4,0,2,10,12,2.014194794286439e-07,4.969397122689401e-07,2.014184019571985e-08,7.185010318933038e-07,4.310955229497808e-05,no transmission,False,10.799999999999999
0,4,0,2,10,13,4.52065695988324e-09,4.969397122689401e-07,4.5206560717048205e-10,5.019124348359938e-07,3.0114308960042293e-05,no transmission,False,16.200000000000003
0,4,0,2,10,14,1.0146217199746843e-10,4.969397122689401e-07,1.0146217199746843e-11,4.970513206581373e-07,2.982264214379318e-05,no transmission,False,21.599999999999998
0,4,0,2,10,15,8.976587823283921e-06,4.969397122689401e-07,8.974448743037655e-07,1.0370972409856627e-05,0.0006221138816388945,no transmission,False,5.3999999999999995
0,4,0,2,10,16,1.8621920889749788e-06,4.969397122689401e-07,1.862100023064528e-07,2.5453418035503717e-06,0.00015271387203230806,no transmission,False,7.636753236814712
0,4,0,2,10,17,8.219550506893825e-08,4.969397122689401e-07,8.219532610098668e-09,5.87354749947977e-07,3.5240835823988995e-05,no transmission,False,12.074767078498864
0,4,0,2,10,18,2.441306490297279e-09,4.969397122689401e-07,2.4413060462080693e-10,4.996251493638582e-07,2.997707186107818e-05,no transmission,False,17.07629936490925
0,4,0,2,10,19,6.35792529735113e-11,4.969397122689401e-07,6.357914195120884e-12,4.970096494361087e-07,2.982014187328586e-05,no transmission,False,22.264770378335367
0,4,0,2,10,20,2.014194794286439e-07,4.969397122689401e-07,2.014184019571985e-08,7.185010318933038e-07,4.310955229497808e-05,no transmission,False,10.799999999999999
0,4,0,2,10,21,8.219550506893825e-08,4.969397122689401e-07,8.219532610098668e-09,5.87354749947977e-07,3.5240835823988995e-05,no transmission,False,12.074767078498864
0,4,0,2,10,22,8.671768414458825e-09,4.969397122689401e-07,8.671766638101985e-10,5.064786573472091e-07,3.0388282211068758e-05,no transmission,False,15.273506473629425
0,4,0,2,10,23,4.536381270625611e-10,4.969397122689401e-07,4.536382380848636e-11,4.974387142198111e-07,2.9845885759372705e-05,no transmission,False,19.469976887505542
0,4,0,2,10,24,1.689659523407272e-11,4.969397122689401e-07,1.6896484211770257e-12,4.969582985125953e-07,2.9817060819553437e-05,no transmission,False,24.149534156997728
0,4,0,3,10,0,2.014194794286439e-07,4.969397122689401e-07,2.014184019571985e-08,7.185010318933038e-07,4.310955229497808e-05,no transmission,False,10.799999999999999
0,4,0,3,10,1,8.219550506893825e-08,4.969397122689401e-07,8.219532610098668e-09,5.87354749947977e-07,3.5240835823988995e-05,no transmission,False,12.074767078498864
0,4,0,3,10,2,8.671768414458825e-09,4.969397122689401e-07,8.671766638101985e-10,5.064786573472091e-07,3.0388282211068758e-05,no transmission,False,15.273506473629425
0,4,0,3,10,3,4.536381270625611e-10,4.969397122689401e-07,4.536382380848636e-11,4.974387142198111e-07,2.9845885759372705e-05,no transmission,False,19.469976887505542
0,4,0,3,10,4,1.689659523407272e-11,4.969397122689401e-07,1.6896484211770257e-12,4.969582985125953e-07,2.9817060819553437e-05,no transmission,False,24.149534156997728
0,4,0,3,10,5,8.976587823283921e-06,4.969397122689401e-07,8.974448743037655e-07,1.0370972409856627e-05,0.0006221138816388945,no transmission,False,5.3999999999999995
0,4,0,3,10,6,1.8621920889749788e-06,4.969397122689401e-07,1.862100023064528e-07,2.5453418035503717e-06,0.00015271387203230806,no transmission,False,7.636753236814712
0,4,0,3,10,7,8.219550506893825e-08,4.969397122689401e-07,8.219532610098668e-09,5.87354749947977e-07,3.5240835823988995e-05,no transmission,False,12.074767078498864
0,4,0,3,10,8,2.441306490297279e-09,4.969397122689401e-07,2.4413060462080693e-10,4.996251493638582e-07,2.997707186107818e-05,no transmission,False,17.07629936490925
0,4,0,3,10,9,6.35792529735113e-11,4.969397122689401e-07,6.357914195120884e-12,4.970096494361087e-07,2.982014187328586e-05,no transmission,False,22.264770378335367
0,4,0,3,10,11,8.976587823283921e-06,4.969397122689401e-07,8.974448743037655e-07,1.0370972409856627e-05,0.0006221138816388945,no transmission,False,5.3999999999999995
0,4,0,3,10,12,2.014194794286439e-07,4.969397122689401e-07,2.014184019571985e-08,7.185010318933038e-07,4.310955229497808e-05,no transmission,False,10.799999999999999
0,4,0,3,10,13,4.52065695988324e-09,4.969397122689401e-07,4.5206560717048205e-10,5.019124348359938e-07,3.0114308960042293e-05,no transmission,False,16.200000000000003
0,4,0,3,10,14,1.0146217199746843e-10,4.969397122689401e-07,1.0146217199746843e-11,4.970513206581373e-07,2.982264214379318e-05,no transmission,False,21.599999999999998
0,4,0,3,10,15,8.976587823283921e-06,4.969397122689401e-07,8.974448743037655e-07,1.0370972409856627e-05,0.0006221138816388945,no transmission,False,5.3999999999999995
0,4,0,3,10,16,1.8621920889749788e-06,4.969397122689401e-07,1.862100023064528e-07,2.5453418035503717e-06,0.00015271387203230806,no transmission,False,7.636753236814712
0,4,0,3,10,17,8.219550506893825e-08,4.969397122689401e-07,8.219532610098668e-09,5.87354749947977e-07,3.5240835823988995e-05,no transmission,False,12.074767078498864
0,4,0,3,10,18,2.441306490297279e-09,4.969397122689401e-07,2.4413060462080693e-10,4.996251493638582e-07,2.997707186107818e-05,no transmission,False,17.07629936490925
0,4,0,3,10,19,6.35792529735113e-11,4.969397122689401e-07,6.357914195120884e-12,4.970096494361087e-07,2.982014187328586e-05,no transmission,False,22.264770378335367
0,4,0,3,10,20,2.014194794286439e-07,4.969397122689401e-07,2.014184019571985e-08,7.185010318933038e-07,4.310955229497808e-05,no transmission,False,10.799999999999999
0,4,0,3,10,21,8.219550506893825e-08,4.969397122689401e-07,8.219532610098668e-09,5.87354749947977e-07,3.5240835823988995e-05,no transmission,False,12.074767078498864
0,4,0,3,10,22,8.671768414458825e-09,4.969397122689401e-07,8.671766638101985e-10,5.064786573472091e-07,3.0388282211068758e-05,no transmission,False,15.273506473629425
0,4,0,3,10,23,4.536381270625611e-10,4.969397122689401e-07,4.536382380848636e-11,4.974387142198111e-07,2.9845885759372705e-05,no transmission,False,19.469976887505542
0,4,0,3,10,24,1.689659523407272e-11,4.969397122689401e-07,1.6896484211770257e-12,4.969582985125953e-07,2.9817060819553437e-05,no transmission,False,24.149534156997728
0,4,0,4,10,0,2.014194794286439e-07,4.969397122689401e-07,2.014184019571985e-08,7.185010318933038e-07,4.310955229497808e-05,no transmission,False,10.799999999999999
0,4,0,4,10,1,8.219550506893825e-08,4.969397122689401e-07,8.219532610098668e-09,5.87354749947977e-07,3.5240835823988995e-05,no transmission,False,12.074767078498864
0,4,0,4,10,2,8.671768414458825e-09,4.969397122689401e-07,8.671766638101985e-10,5.064786573472091e-07,3.0388282211068758e-05,no transmission,False,15.273506473629425
0,4,0,4,10,3,4.536381270625611e-10,4.969397122689401e-07,4.536382380848636e-11,4.974387142198111e-07,2.9845885759372705e-05,no transmission,False,19.469976887505542
0,4,0,4,10,4,1.689659523407272e-11,4.969397122689401e-07,1.6896484211770257e-12,4.969582985125953e-07,2.9817060819553437e-05,no transmission,False,24.149534156997728
0,4,0,4,10,5,8.976587823283921e-06,4.969397122689401e-07,8.974448743037655e-07,1.0370972409856627e-05,0.0006221138816388945,no transmission,False,5.3999999999999995
0,4,0,4,10,6,1.8621920889749788e-06,4.969397122689401e-07,1.862100023064528e-07,2.5453418035503717e-06,0.00015271387203230806,no transmission,False,7.636753236814712
0,4,0,4,10,7,8.219550506893825e-08,4.969397122689401e-07,8.219532610098668e-09,5.87354749947977e-07,3.5240835823988995e-05,no transmission,False,12.074767078498864
0,4,0,4,10,8,2.441306490297279e-09,4.969397122689401e-07,2.4413060462080693e-10,4.996251493638582e-07,2.997707186107818e-05,no transmission,False,17.07629936490925
0,4,0,4,10,9,6.35792529735113e-11,4.969397122689401e-07,6.357914195120884e-12,4.970096494361087e-07,2.982014187328586e-05,no transmission,False,22.264770378335367
0,4,0,4,10,11,8.976587823283921e-06,4.969397122689401e-07,8.974448743037655e-07,1.0370972409856627e-05,0.0006221138816388945,no transmission,False,5.3999999999999995
0,4,0,4,10,12,2.014194794286439e-07,4.969397122689401e-07,2.014184019571985e-08,7.185010318933038e-07,4.310955229497808e-05,no transmission,False,10.799999999999999
0,4,0,4,10,13,4.52065695988324e-09,4.969397122689401e-07,4.5206560717048205e-10,5.019124348359938e-07,3.0114308960042293e-05,no transmission,False,16.200000000000003
0,4,0,4,10,14,1.0146217199746843e-10,4.969397122689401e-07,1.0146217199746843e-11,4.970513206581373e-07,2.982264214379318e-05,no transmission,False,21.599999999999998
0,4,0,4,10,15,8.976587823283921e-06,4.969397122689401e-07,8.974448743037655e-07,1.0370972409856627e-05,0.0006221138816388945,no transmission,False,5.3999999999999995
0,4,0,4,10,16,1.8621920889749788e-06,4.969397122689401e-07,1.862100023064528e-07,2.5453418035503717e-06,0.00015271387203230806,no transmission,False,7.636753236814712
0,4,0,4,10,17,8.219550506893825e-08,4.969397122689401e-07,8.219532610098668e-09,5.87354749947977e-07,3.5240835823988995e-05,no transmission,False,12.074767078498864
0,4,0,4,10,18,2.441306490297279e-09,4.969397122689401e-07,2.4413060462080693e-10,4.996251493638582e-07,2.997707186107818e-05,no transmission,False,17.07629936490925
0,4,0,4,10,19,6.35792529735113e-11,4.969397122689401e-07,6.357914195120884e-12,4.970096494361087e-07,2.982014187328586e-05,no transmission,False,22.264770378335367
0,4,0,4,10,20,2.014194794286439e-07,4.969397122689401e-07,2.014184019571985e-08,7.185010318933038e-07,4.310955229497808e-05,no transmission,False,10.799999999999999
0,4,0,4,10,21,8.219550506893825e-08,4.969397122689401e-07,8.219532610098668e-09,5.87354749947977e-07,3.5240835823988995e-05,no transmission,False,12.074767078498864
0,4,0,4,10,22,8.671768414458825e-09,4.969397122689401e-07,8.671766638101985e-10,5.064786573472091e-07,3.0388282211068758e-05,no transmission,False,15.273506473629425
0,4,0,4,10,23,4.536381270625611e-10,4.969397122689401e-07,4.536382380848636e-11,4.974387142198111e-07,2.9845885759372705e-05,no transmission,False,19.469976887505542
0,4,0,4,10,24,1.689659523407272e-11,4.969397122689401e-07,1.6896484211770257e-12,4.969582985125953e-07,2.9817060819553437e-05,no transmission,False,24.149534156997728
0,4,0,5,10,0,2.014194794286439e-07,4.969397122689401e-07,2.014184019571985e-08,7.185010318933038e-07,4.310955229497808e-05,no transmission,False,10.799999999999999
0,4,0,5,10,1,8.219550506893825e-08,4.969397122689401e-07,8.219532610098668e-09,5.87354749947977e-07,3.5240835823988995e-05,no transmission,False,12.074767078498864
0,4,0,5,10,2,8.671768414458825e-09,4.969397122689401e-07,8.671766638101985e-10,5.064786573472091e-07,3.0388282211068758e-05,no transmission,False,15.273506473629425
0,4,0,5,10,3,4.536381270625611e-10,4.969397122689401e-07,4.536382380848636e-11,4.974387142198111e-07,2.9845885759372705e-05,no transmission,False,19.469976887505542
0,4,0,5,10,4,1.689659523407272e-11,4.969397122689401e-07,1.6896484211770257e-12,4.969582985125953e-07,2.9817060819553437e-05,no transmission,False,24.149534156997728
0,4,0,5,10,5,8.976587823283921e-06,4.969397122689401e-07,8.974448743037655e-07,1.0370972409856627e-05,0.0006221138816388945,no transmission,False,5.3999999999999995
0,4,0,5,10,6,1.8621920889749788e-06,4.969397122689401e-07,1.862100023064528e-07,2.5453418035503717e-06,0.00015271387203230806,no transmission,False,7.636753236814712
0,4,0,5,10,7,8.219550506893825e-08,4.969397122689401e-07,8.219532610098668e-09,5.87354749947977e-07,3.5240835823988995e-05,no transmission,False,12.074767078498864
0,4,0,5,10,8,2.441306490297279e-09,4.969397122689401e-07,2.4413060462080693e-10,4.996251493638582e-07,2.997707186107818e-05,no transmission,False,17.07629936490925
0,4,0,5,10,9,6.35792529735113e-11,4.969397122689401e-07,6.357914195120884e-12,4.970096494361087e-07,2.982014187328586e-05,no transmission,False,22.264770378335367
0,4,0,5,10,11,8.976587823283921e-06,4.969397122689401e-07,8.974448743037655e-07,1.0370972409856627e-05,0.0006221138816388945,no transmission,False,5.3999999999999995
0,4,0,5,10,12,2.014194794286439e-07,4.969397122689401e-07,2.014184019571985e-08,7.185010318933038e-07,4.310955229497808e-05,no transmission,False,10.799999999999999
0,4,0,5,10,13,4.52065695988324e-09,4.969397122689401e-07,4.5206560717048205e-10,5.019124348359938e-07,3.0114308960042293e-05,no transmission,False,16.200000000000003
0,4,0,5,10,14,1.0146217199746843e-10,4.969397122689401e-07,1.0146217199746843e-11,4.970513206581373e-07,2.982264214379318e-05,no transmission,False,21.599999999999998
